2021-04-25 13:33:19.485002 IC 7 THERM 0: 23.62 C
2021-04-25 13:33:19.485002 IC 7 THERM 1: 23.75 C
2021-04-25 13:33:19.485002 IC 7 THERM 2: 23.71 C
2021-04-25 13:33:19.486971 BMS STATE: 1
2021-04-25 13:36:23.912430 PHASE B CURRENT: -19.7 A
2021-04-25 13:36:23.912430 PHASE C CURRENT: -54.1 A
2021-04-25 13:36:23.912430 DC BUS CURRENT: 22.0 A
2021-04-25 13:36:23.914500 DC BUS VOLTAGE: 289.6 V
2021-04-25 13:36:23.914500 OUTPUT VOLTAGE: 69.9 V
2021-04-25 13:36:23.914500 PHASE AB VOLTAGE: 18.7 V
2021-04-25 13:36:23.914500 PHASE BC VOLTAGE: 67.3 V
2021-04-25 13:36:23.916637 COMMANDED TORQUE: 32.1 Nm
2021-04-25 13:36:23.916637 TORQUE FEEDBACK: 29.0 Nm
2021-04-25 13:36:23.916637 RMS UPTIME: 198 s
2021-04-25 13:36:23.919061 BMS VOLTAGE AVERAGE: 3.9793 V
2021-04-25 13:36:23.919061 BMS VOLTAGE LOW: 3.9626 V
2021-04-25 13:36:23.919061 BMS VOLTAGE HIGH: 4.0087 V
2021-04-25 13:36:23.919061 BMS VOLTAGE TOTAL: 286.51 V
2021-04-25 13:36:23.920544 BMS STATE: 1
2021-04-25 13:36:23.920544 BMS ERROR FLAGS: 0x00
2021-04-25 13:36:23.920544 BMS CURRENT: -7.93 A
2021-04-25 13:36:23.922110 BMS TOTAL CHARGE: 84394.3167 C
2021-04-25 13:36:23.922110 BMS TOTAL DISCHARGE: 36670.9761 C
2021-04-25 13:36:23.923920 REQUESTED TORQUE: 32.2 Nm
2021-04-25 13:36:23.925570 MCU PEDAL ACCEL 1: 2205
2021-04-25 13:36:23.925570 MCU PEDAL ACCEL 2: 1874
2021-04-25 13:36:23.925570 MCU PEDAL BRAKE: 424
2021-04-25 13:36:23.925570 MCU IMPLAUS ACCEL: 1
2021-04-25 13:36:23.925570 MCU IMPLAUS BRAKE: 1
2021-04-25 13:36:23.925570 MCU BRAKE ACT: 0
2021-04-25 13:36:23.925570 MCU TORQUE MAP MODE: 1
2021-04-25 13:36:23.927385 TCU WHEEL RPM REAR LEFT: 58.12 RPM
2021-04-25 13:36:23.927385 TCU WHEEL RPM REAR RIGHT: 58.12 RPM
2021-04-25 13:36:23.929102 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:36:23.929102 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:36:23.931190 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:36:23.934895 MOTOR ANGLE: 325.3
2021-04-25 13:36:23.934895 MOTOR SPEED: -2686 RPM
2021-04-25 13:36:23.934895 ELEC OUTPUT FREQ: -447.7
2021-04-25 13:36:23.934895 DELTA RESOLVER FILT: 669
2021-04-25 13:36:23.936821 PHASE A CURRENT: 63.1 A
2021-04-25 13:36:23.936821 PHASE B CURRENT: -73.9 A
2021-04-25 13:36:23.936821 PHASE C CURRENT: 10.0 A
2021-04-25 13:36:23.936821 DC BUS CURRENT: 26.5 A
2021-04-25 13:36:24.046893 DC BUS VOLTAGE: 289.0 V
2021-04-25 13:36:24.046893 OUTPUT VOLTAGE: 76.7 V
2021-04-25 13:36:24.046893 PHASE AB VOLTAGE: 22.6 V
2021-04-25 13:36:24.046893 PHASE BC VOLTAGE: 73.2 V
2021-04-25 13:36:24.120366 MOTOR ANGLE: 187.6
2021-04-25 13:36:24.120366 MOTOR SPEED: -2730 RPM
2021-04-25 13:36:24.120366 ELEC OUTPUT FREQ: -455.0
2021-04-25 13:36:24.120366 DELTA RESOLVER FILT: 664
2021-04-25 13:36:24.121921 PHASE A CURRENT: -81.8 A
2021-04-25 13:36:24.121921 PHASE B CURRENT: 25.6 A
2021-04-25 13:36:24.121921 PHASE C CURRENT: 51.3 A
2021-04-25 13:36:24.121921 DC BUS CURRENT: 26.9 A
2021-04-25 13:36:24.123638 DC BUS VOLTAGE: 289.3 V
2021-04-25 13:36:24.123638 OUTPUT VOLTAGE: 77.2 V
2021-04-25 13:36:24.123638 PHASE AB VOLTAGE: 19.6 V
2021-04-25 13:36:24.123638 PHASE BC VOLTAGE: 74.7 V
2021-04-25 13:36:24.125196 COMMANDED TORQUE: 29.6 Nm
2021-04-25 13:36:24.125196 TORQUE FEEDBACK: 32.5 Nm
2021-04-25 13:36:24.125196 RMS UPTIME: 199 s
2021-04-25 13:36:24.126787 REQUESTED TORQUE: 29.7 Nm
2021-04-25 13:36:24.128279 MCU PEDAL ACCEL 1: 2156
2021-04-25 13:36:24.128279 MCU PEDAL ACCEL 2: 1925
2021-04-25 13:36:24.128279 MCU PEDAL BRAKE: 423
2021-04-25 13:36:24.128279 MCU IMPLAUS ACCEL: 0
2021-04-25 13:36:24.128279 MCU IMPLAUS BRAKE: 0
2021-04-25 13:36:24.128279 MCU BRAKE ACT: 1
2021-04-25 13:36:24.128279 MCU TORQUE MAP MODE: 1
2021-04-25 13:36:24.130196 TCU WHEEL RPM REAR LEFT: 61.12 RPM
2021-04-25 13:36:24.130196 TCU WHEEL RPM REAR RIGHT: 61.12 RPM
2021-04-25 13:36:24.131826 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:36:24.131826 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:36:24.133200 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:36:24.530967 MOTOR ANGLE: 121.8
2021-04-25 13:36:24.530967 MOTOR SPEED: -2627 RPM
2021-04-25 13:36:24.530967 ELEC OUTPUT FREQ: -437.9
2021-04-25 13:36:24.530967 DELTA RESOLVER FILT: 682
2021-04-25 13:36:24.532874 PHASE A CURRENT: -17.1 A
2021-04-25 13:36:24.532874 PHASE B CURRENT: 58.4 A
2021-04-25 13:36:24.532874 PHASE C CURRENT: -45.6 A
2021-04-25 13:36:24.532874 DC BUS CURRENT: 20.8 A
2021-04-25 13:36:24.534794 DC BUS VOLTAGE: 290.1 V
2021-04-25 13:36:24.534794 OUTPUT VOLTAGE: 72.1 V
2021-04-25 13:36:24.534794 PHASE AB VOLTAGE: 19.0 V
2021-04-25 13:36:24.534794 PHASE BC VOLTAGE: 69.5 V
2021-04-25 13:36:24.536903 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:36:24.540685 MOTOR ANGLE: 192.2
2021-04-25 13:36:24.540685 MOTOR SPEED: -2666 RPM
2021-04-25 13:36:24.540685 ELEC OUTPUT FREQ: -444.4
2021-04-25 13:36:24.540685 DELTA RESOLVER FILT: 682
2021-04-25 13:36:24.542819 PHASE A CURRENT: -65.7 A
2021-04-25 13:36:24.542819 PHASE B CURRENT: 18.0 A
2021-04-25 13:36:24.542819 PHASE C CURRENT: 45.1 A
2021-04-25 13:36:24.542819 DC BUS CURRENT: 21.3 A
2021-04-25 13:36:24.544432 DC BUS VOLTAGE: 290.0 V
2021-04-25 13:36:24.544432 OUTPUT VOLTAGE: 75.9 V
2021-04-25 13:36:24.544432 PHASE AB VOLTAGE: 22.5 V
2021-04-25 13:36:24.544432 PHASE BC VOLTAGE: 72.5 V
2021-04-25 13:36:24.546255 COMMANDED TORQUE: 27.0 Nm
2021-04-25 13:36:24.546255 TORQUE FEEDBACK: 26.4 Nm
2021-04-25 13:36:24.546255 RMS UPTIME: 199 s
2021-04-25 13:36:24.548066 REQUESTED TORQUE: 27.1 Nm
2021-04-25 13:36:24.549976 MCU PEDAL ACCEL 1: 2164
2021-04-25 13:36:24.549976 MCU PEDAL ACCEL 2: 1917
2021-04-25 13:36:24.549976 MCU PEDAL BRAKE: 423
2021-04-25 13:36:24.549976 MCU IMPLAUS ACCEL: 0
2021-04-25 13:36:24.549976 MCU IMPLAUS BRAKE: 0
2021-04-25 13:36:24.549976 MCU BRAKE ACT: 1
2021-04-25 13:36:24.549976 MCU TORQUE MAP MODE: 1
2021-04-25 13:36:24.552205 TCU WHEEL RPM REAR LEFT: 60.85 RPM
2021-04-25 13:36:24.552205 TCU WHEEL RPM REAR RIGHT: 60.85 RPM
2021-04-25 13:36:24.554277 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:36:24.554277 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:36:24.557717 ECU CURRENT: 654.75 A
2021-04-25 13:36:24.557717 COOLING CURRENT: 653.6 A
2021-04-25 13:36:24.559664 MOTOR ANGLE: 219.2
2021-04-25 13:36:24.559664 MOTOR SPEED: -2494 RPM
2021-04-25 13:36:24.559664 ELEC OUTPUT FREQ: -415.7
2021-04-25 13:36:24.559664 DELTA RESOLVER FILT: 683
2021-04-25 13:36:24.561659 PHASE A CURRENT: 47.9 A
2021-04-25 13:36:24.561659 PHASE B CURRENT: -65.4 A
2021-04-25 13:36:24.561659 PHASE C CURRENT: 20.2 A
2021-04-25 13:36:24.561659 DC BUS CURRENT: 19.4 A
2021-04-25 13:36:24.563635 DC BUS VOLTAGE: 290.1 V
2021-04-25 13:36:24.563635 OUTPUT VOLTAGE: 71.1 V
2021-04-25 13:36:24.563635 PHASE AB VOLTAGE: 17.8 V
2021-04-25 13:36:24.563635 PHASE BC VOLTAGE: 68.8 V
2021-04-25 13:36:24.612075 PHASE A CURRENT: 82.1 A
2021-04-25 13:36:24.612075 PHASE B CURRENT: -27.9 A
2021-04-25 13:36:24.612075 PHASE C CURRENT: -55.8 A
2021-04-25 13:36:24.612075 DC BUS CURRENT: 27.0 A
2021-04-25 13:36:24.614146 DC BUS VOLTAGE: 288.9 V
2021-04-25 13:36:24.614146 OUTPUT VOLTAGE: 75.6 V
2021-04-25 13:36:24.614146 PHASE AB VOLTAGE: 23.2 V
2021-04-25 13:36:24.614146 PHASE BC VOLTAGE: 71.9 V
2021-04-25 13:36:24.615977 COMMANDED TORQUE: 31.0 Nm
2021-04-25 13:36:24.615977 TORQUE FEEDBACK: 34.1 Nm
2021-04-25 13:36:24.615977 RMS UPTIME: 199 s
2021-04-25 13:36:24.617828 REQUESTED TORQUE: 31.1 Nm
2021-04-25 13:36:24.620068 MOTOR ANGLE: 314.1
2021-04-25 13:36:24.620068 MOTOR SPEED: -2291 RPM
2021-04-25 13:36:24.620068 ELEC OUTPUT FREQ: -381.9
2021-04-25 13:36:24.620068 DELTA RESOLVER FILT: 694
2021-04-25 13:36:24.621874 PHASE A CURRENT: -25.9 A
2021-04-25 13:36:24.621874 PHASE B CURRENT: -50.2 A
2021-04-25 13:36:24.621874 PHASE C CURRENT: 73.6 A
2021-04-25 13:36:24.621874 DC BUS CURRENT: 22.0 A
2021-04-25 13:36:24.623895 DC BUS VOLTAGE: 290.1 V
2021-04-25 13:36:24.623895 OUTPUT VOLTAGE: 66.0 V
2021-04-25 13:36:24.623895 PHASE AB VOLTAGE: 18.6 V
2021-04-25 13:36:24.623895 PHASE BC VOLTAGE: 63.3 V
2021-04-25 13:36:24.625738 COMMANDED TORQUE: 27.8 Nm
2021-04-25 13:36:24.625738 TORQUE FEEDBACK: 24.9 Nm
2021-04-25 13:36:24.625738 RMS UPTIME: 200 s
2021-04-25 13:36:25.083626 REQUESTED TORQUE: 27.8 Nm
2021-04-25 13:36:25.158242 MCU PEDAL ACCEL 1: 2171
2021-04-25 13:36:25.158242 MCU PEDAL ACCEL 2: 1911
2021-04-25 13:36:25.158242 MCU PEDAL BRAKE: 424
2021-04-25 13:36:25.158242 MCU IMPLAUS ACCEL: 0
2021-04-25 13:36:25.158242 MCU IMPLAUS BRAKE: 0
2021-04-25 13:36:25.158242 MCU BRAKE ACT: 1
2021-04-25 13:36:25.158242 MCU TORQUE MAP MODE: 1
2021-04-25 13:36:25.159835 TCU WHEEL RPM REAR LEFT: 53.04 RPM
2021-04-25 13:36:25.159835 TCU WHEEL RPM REAR RIGHT: 53.04 RPM
2021-04-25 13:36:25.161191 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:36:25.161191 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:36:25.162561 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:36:25.164949 MOTOR ANGLE: 75.3
2021-04-25 13:36:25.164949 MOTOR SPEED: -2442 RPM
2021-04-25 13:36:25.164949 ELEC OUTPUT FREQ: -407.0
2021-04-25 13:36:25.164949 DELTA RESOLVER FILT: 690
2021-04-25 13:36:25.166297 PHASE A CURRENT: 20.9 A
2021-04-25 13:36:25.166297 PHASE B CURRENT: 53.7 A
2021-04-25 13:36:25.166297 PHASE C CURRENT: -76.9 A
2021-04-25 13:36:25.166297 DC BUS CURRENT: 23.2 A
2021-04-25 13:36:25.167810 DC BUS VOLTAGE: 289.8 V
2021-04-25 13:36:25.167810 OUTPUT VOLTAGE: 70.0 V
2021-04-25 13:36:25.167810 PHASE AB VOLTAGE: 19.6 V
2021-04-25 13:36:25.167810 PHASE BC VOLTAGE: 67.1 V
2021-04-25 13:36:25.169277 MCU PEDAL ACCEL 1: 2189
2021-04-25 13:36:25.169277 MCU PEDAL ACCEL 2: 1891
2021-04-25 13:36:25.169277 MCU PEDAL BRAKE: 424
2021-04-25 13:36:25.169277 MCU IMPLAUS ACCEL: 0
2021-04-25 13:36:25.169277 MCU IMPLAUS BRAKE: 0
2021-04-25 13:36:25.169277 MCU BRAKE ACT: 1
2021-04-25 13:36:25.169277 MCU TORQUE MAP MODE: 1
2021-04-25 13:36:25.170622 TCU WHEEL RPM REAR LEFT: 55.59 RPM
2021-04-25 13:36:25.170622 TCU WHEEL RPM REAR RIGHT: 55.59 RPM
2021-04-25 13:36:25.172550 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:36:25.172550 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:36:25.174601 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:36:25.178233 ECU CURRENT: 653.72 A
2021-04-25 13:36:25.178233 COOLING CURRENT: 654.63 A
2021-04-25 13:36:25.180401 MOTOR ANGLE: 117.7
2021-04-25 13:36:25.180401 MOTOR SPEED: -2317 RPM
2021-04-25 13:36:25.180401 ELEC OUTPUT FREQ: -386.2
2021-04-25 13:36:25.180401 DELTA RESOLVER FILT: 685
2021-04-25 13:36:25.182451 PHASE A CURRENT: -48.1 A
2021-04-25 13:36:25.182451 PHASE B CURRENT: 70.1 A
2021-04-25 13:36:25.182451 PHASE C CURRENT: -21.0 A
2021-04-25 13:36:25.182451 DC BUS CURRENT: 19.3 A
2021-04-25 13:36:25.184384 DC BUS VOLTAGE: 290.4 V
2021-04-25 13:36:25.184384 OUTPUT VOLTAGE: 67.4 V
2021-04-25 13:36:25.184384 PHASE AB VOLTAGE: 14.9 V
2021-04-25 13:36:25.184384 PHASE BC VOLTAGE: 65.7 V
2021-04-25 13:36:25.186206 COMMANDED TORQUE: 30.2 Nm
2021-04-25 13:36:25.186206 TORQUE FEEDBACK: 26.5 Nm
2021-04-25 13:36:25.186206 RMS UPTIME: 200 s
2021-04-25 13:36:25.187801 BMS VOLTAGE AVERAGE: 3.9831 V
2021-04-25 13:36:25.187801 BMS VOLTAGE LOW: 3.9626 V
2021-04-25 13:36:25.187801 BMS VOLTAGE HIGH: 4.0182 V
2021-04-25 13:36:25.187801 BMS VOLTAGE TOTAL: 286.78 V
2021-04-25 13:36:25.246703 BMS STATE: 1
2021-04-25 13:36:25.246703 BMS ERROR FLAGS: 0x00
2021-04-25 13:36:25.246703 BMS CURRENT: -31.19 A
2021-04-25 13:36:25.316964 BMS TOTAL CHARGE: 84394.3167 C
2021-04-25 13:36:25.316964 BMS TOTAL DISCHARGE: 35055.6929 C
2021-04-25 13:36:25.319017 REQUESTED TORQUE: 30.3 Nm
2021-04-25 13:36:25.322259 MOTOR ANGLE: 272.1
2021-04-25 13:36:25.322259 MOTOR SPEED: -2562 RPM
2021-04-25 13:36:25.322259 ELEC OUTPUT FREQ: -427.0
2021-04-25 13:36:25.322259 DELTA RESOLVER FILT: 676
2021-04-25 13:36:25.323935 PHASE A CURRENT: -7.7 A
2021-04-25 13:36:25.323935 PHASE B CURRENT: -108.8 A
2021-04-25 13:36:25.323935 PHASE C CURRENT: 121.9 A
2021-04-25 13:36:25.323935 DC BUS CURRENT: 41.5 A
2021-04-25 13:36:25.325771 DC BUS VOLTAGE: 288.1 V
2021-04-25 13:36:25.325771 OUTPUT VOLTAGE: 71.8 V
2021-04-25 13:36:25.325771 PHASE AB VOLTAGE: 19.2 V
2021-04-25 13:36:25.325771 PHASE BC VOLTAGE: 69.2 V
2021-04-25 13:36:25.327392 MOTOR ANGLE: 113.6
2021-04-25 13:36:25.327392 MOTOR SPEED: -2218 RPM
2021-04-25 13:36:25.327392 ELEC OUTPUT FREQ: -369.6
2021-04-25 13:36:25.327392 DELTA RESOLVER FILT: 684
2021-04-25 13:36:25.328974 PHASE A CURRENT: -30.0 A
2021-04-25 13:36:25.328974 PHASE B CURRENT: 50.8 A
2021-04-25 13:36:25.328974 PHASE C CURRENT: -25.1 A
2021-04-25 13:36:25.328974 DC BUS CURRENT: 13.8 A
2021-04-25 13:36:25.578494 DC BUS VOLTAGE: 291.5 V
2021-04-25 13:36:25.578494 OUTPUT VOLTAGE: 64.5 V
2021-04-25 13:36:25.578494 PHASE AB VOLTAGE: 15.8 V
2021-04-25 13:36:25.578494 PHASE BC VOLTAGE: 62.5 V
2021-04-25 13:36:25.646161 COMMANDED TORQUE: 29.0 Nm
2021-04-25 13:36:25.646161 TORQUE FEEDBACK: 19.5 Nm
2021-04-25 13:36:25.646161 RMS UPTIME: 201 s
2021-04-25 13:36:25.647827 REQUESTED TORQUE: 29.0 Nm
2021-04-25 13:36:25.649472 MCU PEDAL ACCEL 1: 2167
2021-04-25 13:36:25.649472 MCU PEDAL ACCEL 2: 1914
2021-04-25 13:36:25.649472 MCU PEDAL BRAKE: 423
2021-04-25 13:36:25.649472 MCU IMPLAUS ACCEL: 0
2021-04-25 13:36:25.649472 MCU IMPLAUS BRAKE: 0
2021-04-25 13:36:25.649472 MCU BRAKE ACT: 1
2021-04-25 13:36:25.649472 MCU TORQUE MAP MODE: 1
2021-04-25 13:36:25.651149 TCU WHEEL RPM REAR LEFT: 53.15 RPM
2021-04-25 13:36:25.651149 TCU WHEEL RPM REAR RIGHT: 53.15 RPM
2021-04-25 13:36:25.652720 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:36:25.652720 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:36:25.654455 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:36:25.658898 MOTOR ANGLE: 29.7
2021-04-25 13:36:25.658898 MOTOR SPEED: -2668 RPM
2021-04-25 13:36:25.658898 ELEC OUTPUT FREQ: -444.7
2021-04-25 13:36:25.658898 DELTA RESOLVER FILT: 688
2021-04-25 13:36:25.660572 PHASE A CURRENT: 103.5 A
2021-04-25 13:36:25.660572 PHASE B CURRENT: -38.8 A
2021-04-25 13:36:25.660572 PHASE C CURRENT: -65.5 A
2021-04-25 13:36:25.660572 DC BUS CURRENT: 33.6 A
2021-04-25 13:36:25.662085 DC BUS VOLTAGE: 288.1 V
2021-04-25 13:36:25.662085 OUTPUT VOLTAGE: 74.9 V
2021-04-25 13:36:25.662085 PHASE AB VOLTAGE: 26.4 V
2021-04-25 13:36:25.662085 PHASE BC VOLTAGE: 70.0 V
2021-04-25 13:36:25.663405 MOTOR ANGLE: 238.5
2021-04-25 13:36:25.663405 MOTOR SPEED: -2325 RPM
2021-04-25 13:36:25.663405 ELEC OUTPUT FREQ: -387.5
2021-04-25 13:36:25.663405 DELTA RESOLVER FILT: 687
2021-04-25 13:36:25.664715 PHASE A CURRENT: -16.2 A
2021-04-25 13:36:25.664715 PHASE B CURRENT: -32.6 A
2021-04-25 13:36:25.664715 PHASE C CURRENT: 54.5 A
2021-04-25 13:36:25.664715 DC BUS CURRENT: 14.2 A
2021-04-25 13:36:25.666031 DC BUS VOLTAGE: 290.7 V
2021-04-25 13:36:25.666031 OUTPUT VOLTAGE: 66.8 V
2021-04-25 13:36:25.666031 PHASE AB VOLTAGE: 14.4 V
2021-04-25 13:36:25.666031 PHASE BC VOLTAGE: 65.2 V
2021-04-25 13:36:25.667387 COMMANDED TORQUE: 25.2 Nm
2021-04-25 13:36:25.667387 TORQUE FEEDBACK: 18.9 Nm
2021-04-25 13:36:25.667387 RMS UPTIME: 201 s
2021-04-25 13:36:25.668943 REQUESTED TORQUE: 25.2 Nm
2021-04-25 13:36:25.670481 MCU PEDAL ACCEL 1: 2135
2021-04-25 13:36:25.670481 MCU PEDAL ACCEL 2: 1947
2021-04-25 13:36:25.670481 MCU PEDAL BRAKE: 423
2021-04-25 13:36:25.670481 MCU IMPLAUS ACCEL: 0
2021-04-25 13:36:25.670481 MCU IMPLAUS BRAKE: 0
2021-04-25 13:36:25.670481 MCU BRAKE ACT: 1
2021-04-25 13:36:25.670481 MCU TORQUE MAP MODE: 1
2021-04-25 13:36:25.672067 TCU WHEEL RPM REAR LEFT: 53.02 RPM
2021-04-25 13:36:25.672067 TCU WHEEL RPM REAR RIGHT: 53.02 RPM
2021-04-25 13:36:25.673576 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:36:25.673576 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:36:25.812159 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:36:25.883861 ECU CURRENT: 654.48 A
2021-04-25 13:36:25.883861 COOLING CURRENT: 0.02 A
2021-04-25 13:36:25.885550 MOTOR ANGLE: 350.7
2021-04-25 13:36:25.885550 MOTOR SPEED: -2507 RPM
2021-04-25 13:36:25.885550 ELEC OUTPUT FREQ: -417.9
2021-04-25 13:36:25.885550 DELTA RESOLVER FILT: 690
2021-04-25 13:36:25.887196 PHASE A CURRENT: 68.7 A
2021-04-25 13:36:25.887196 PHASE B CURRENT: -41.7 A
2021-04-25 13:36:25.887196 PHASE C CURRENT: -26.0 A
2021-04-25 13:36:25.887196 DC BUS CURRENT: 22.0 A
2021-04-25 13:36:25.888731 DC BUS VOLTAGE: 289.5 V
2021-04-25 13:36:25.888731 OUTPUT VOLTAGE: 71.8 V
2021-04-25 13:36:25.888731 PHASE AB VOLTAGE: 19.5 V
2021-04-25 13:36:25.888731 PHASE BC VOLTAGE: 69.1 V
2021-04-25 13:36:25.890410 MOTOR ANGLE: 318.4
2021-04-25 13:36:25.890410 MOTOR SPEED: -2476 RPM
2021-04-25 13:36:25.890410 ELEC OUTPUT FREQ: -412.7
2021-04-25 13:36:25.890410 DELTA RESOLVER FILT: 683
2021-04-25 13:36:25.892072 PHASE A CURRENT: 68.9 A
2021-04-25 13:36:25.892072 PHASE B CURRENT: -85.9 A
2021-04-25 13:36:25.892072 PHASE C CURRENT: 16.7 A
2021-04-25 13:36:25.892072 DC BUS CURRENT: 27.8 A
2021-04-25 13:36:25.893792 DC BUS VOLTAGE: 288.6 V
2021-04-25 13:36:25.893792 OUTPUT VOLTAGE: 70.4 V
2021-04-25 13:36:25.893792 PHASE AB VOLTAGE: 13.7 V
2021-04-25 13:36:25.893792 PHASE BC VOLTAGE: 69.0 V
2021-04-25 13:36:26.200702 COMMANDED TORQUE: 28.2 Nm
2021-04-25 13:36:26.200702 TORQUE FEEDBACK: 35.5 Nm
2021-04-25 13:36:26.200702 RMS UPTIME: 201 s
2021-04-25 13:36:26.271487 REQUESTED TORQUE: 28.3 Nm
2021-04-25 13:36:26.272924 MCU PEDAL ACCEL 1: 2172
2021-04-25 13:36:26.272924 MCU PEDAL ACCEL 2: 1907
2021-04-25 13:36:26.272924 MCU PEDAL BRAKE: 423
2021-04-25 13:36:26.272924 MCU IMPLAUS ACCEL: 0
2021-04-25 13:36:26.272924 MCU IMPLAUS BRAKE: 0
2021-04-25 13:36:26.272924 MCU BRAKE ACT: 1
2021-04-25 13:36:26.272924 MCU TORQUE MAP MODE: 1
2021-04-25 13:36:26.274402 TCU WHEEL RPM REAR LEFT: 55.69 RPM
2021-04-25 13:36:26.274402 TCU WHEEL RPM REAR RIGHT: 55.69 RPM
2021-04-25 13:36:26.275883 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:36:26.275883 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:36:26.277469 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:36:26.280601 PHASE A CURRENT: -66.6 A
2021-04-25 13:36:26.280601 PHASE B CURRENT: 18.0 A
2021-04-25 13:36:26.280601 PHASE C CURRENT: 55.4 A
2021-04-25 13:36:26.280601 DC BUS CURRENT: 20.2 A
2021-04-25 13:36:26.282247 DC BUS VOLTAGE: 290.2 V
2021-04-25 13:36:26.282247 OUTPUT VOLTAGE: 69.5 V
2021-04-25 13:36:26.282247 PHASE AB VOLTAGE: 20.0 V
2021-04-25 13:36:26.282247 PHASE BC VOLTAGE: 66.5 V
2021-04-25 13:36:26.351069 MOTOR ANGLE: 251.1
2021-04-25 13:36:26.351069 MOTOR SPEED: -2493 RPM
2021-04-25 13:36:26.351069 ELEC OUTPUT FREQ: -415.6
2021-04-25 13:36:26.351069 DELTA RESOLVER FILT: 690
2021-04-25 13:36:26.353313 REQUESTED TORQUE: 29.2 Nm
2021-04-25 13:36:26.354964 MCU PEDAL ACCEL 1: 2180
2021-04-25 13:36:26.354964 MCU PEDAL ACCEL 2: 1900
2021-04-25 13:36:26.354964 MCU PEDAL BRAKE: 423
2021-04-25 13:36:26.354964 MCU IMPLAUS ACCEL: 0
2021-04-25 13:36:26.354964 MCU IMPLAUS BRAKE: 0
2021-04-25 13:36:26.354964 MCU BRAKE ACT: 1
2021-04-25 13:36:26.354964 MCU TORQUE MAP MODE: 1
2021-04-25 13:36:26.356738 TCU WHEEL RPM REAR LEFT: 55.51 RPM
2021-04-25 13:36:26.356738 TCU WHEEL RPM REAR RIGHT: 55.51 RPM
2021-04-25 13:36:26.358562 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:36:26.358562 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:36:26.360545 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:36:26.363605 MOTOR ANGLE: 352.3
2021-04-25 13:36:26.363605 MOTOR SPEED: -2383 RPM
2021-04-25 13:36:26.363605 ELEC OUTPUT FREQ: -397.2
2021-04-25 13:36:26.363605 DELTA RESOLVER FILT: 685
2021-04-25 13:36:26.364943 PHASE A CURRENT: 84.2 A
2021-04-25 13:36:26.364943 PHASE B CURRENT: -40.5 A
2021-04-25 13:36:26.364943 PHASE C CURRENT: -41.2 A
2021-04-25 13:36:26.364943 DC BUS CURRENT: 24.6 A
2021-04-25 13:36:26.366425 DC BUS VOLTAGE: 289.0 V
2021-04-25 13:36:26.366425 OUTPUT VOLTAGE: 68.5 V
2021-04-25 13:36:26.366425 PHASE AB VOLTAGE: 14.7 V
2021-04-25 13:36:26.366425 PHASE BC VOLTAGE: 66.8 V
2021-04-25 13:36:26.417963 COMMANDED TORQUE: 29.2 Nm
2021-04-25 13:36:26.417963 TORQUE FEEDBACK: 28.5 Nm
2021-04-25 13:36:26.417963 RMS UPTIME: 201 s
2021-04-25 13:36:26.420561 MOTOR ANGLE: 58.6
2021-04-25 13:36:26.420561 MOTOR SPEED: -2391 RPM
2021-04-25 13:36:26.420561 ELEC OUTPUT FREQ: -398.5
2021-04-25 13:36:26.420561 DELTA RESOLVER FILT: 686
2021-04-25 13:36:26.422477 PHASE A CURRENT: 34.7 A
2021-04-25 13:36:26.422477 PHASE B CURRENT: 46.7 A
2021-04-25 13:36:26.422477 PHASE C CURRENT: -80.2 A
